profile,tR_us,page_kb,planes_per_die,die_cap_gb,channels,dies_per_channel,n_planes,capacity_TB,lanes,freq_mhz,ecc,batch,dense_fp8,ch_bw_gbps,tok_s,tpot_ms,J_per_token,bottleneck_expert,bottleneck_dense,sensed_GB_per_token,total_lanes
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,8,400.0,0.0,16,True,3.2,1.573,10171.5,3.39,compute,compute,26.2,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,8,400.0,0.0,32,False,3.2,0.936,34189.0,3.03,compute,compute,23.3,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,8,400.0,0.0,32,True,3.2,0.936,34178.7,2.82,compute,compute,21.6,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,8,400.0,0.0,64,False,3.2,0.611,104664.5,2.27,compute,compute,17.2,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,8,400.0,0.0,64,True,3.2,0.612,104654.1,2.17,compute,compute,16.4,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,1,False,3.2,1.67,598.7,17.13,sense,sense,137.0,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,1,True,3.2,2.735,365.6,10.45,sense,sense,83.1,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,4,False,3.2,4.259,939.1,6.7,sense,sense,52.9,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,4,True,3.2,5.666,706.0,5.03,sense,sense,39.5,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,8,False,3.2,4.439,1802.3,4.87,compute,sense,38.2,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,8,True,3.2,5.098,1569.2,4.04,compute,sense,31.4,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,16,False,3.2,3.039,5264.1,3.81,compute,sense,29.6,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,16,True,3.2,3.094,5170.6,3.39,compute,compute,26.2,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,32,False,3.2,1.855,17255.1,3.03,compute,compute,23.3,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,32,True,3.2,1.856,17244.8,2.82,compute,compute,21.6,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,64,False,3.2,1.216,52616.1,2.27,compute,compute,17.2,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,16,400.0,0.0,64,True,3.2,1.217,52605.7,2.17,compute,compute,16.4,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,1,False,3.2,1.67,598.7,17.13,sense,sense,137.0,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,1,True,3.2,2.735,365.6,10.45,sense,sense,83.1,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,4,False,3.2,4.259,939.1,6.7,sense,sense,52.9,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,4,True,3.2,5.666,706.0,5.03,sense,sense,39.5,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,8,False,3.2,5.853,1366.7,4.87,sense,sense,38.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,8,True,3.2,7.057,1133.6,4.04,sense,sense,31.4,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,16,False,3.2,5.42,2952.0,3.81,compute,sense,29.6,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,16,True,3.2,5.885,2718.9,3.39,compute,sense,26.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,32,False,3.2,3.607,8871.3,3.03,compute,sense,23.3,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,32,True,3.2,3.646,8777.8,2.82,compute,compute,21.6,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,64,False,3.2,2.404,26627.2,2.27,compute,channel,17.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,4,384,2.73,32,400.0,0.0,64,True,3.2,2.408,26581.5,2.17,compute,compute,16.4,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,1,False,3.2,2.344,426.7,17.13,compute,sense,137.0,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,1,True,3.2,2.668,374.8,10.45,compute,compute,83.1,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,4,False,3.2,1.182,3384.2,6.7,compute,compute,52.9,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,4,True,3.2,1.186,3373.9,5.03,compute,compute,39.5,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,8,False,3.2,0.694,11524.0,4.87,compute,compute,38.2,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,8,True,3.2,0.695,11513.7,4.04,compute,compute,31.4,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,16,False,3.2,0.398,40187.6,3.81,compute,compute,29.6,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,16,True,3.2,0.398,40177.3,3.39,compute,compute,26.2,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,32,False,3.2,0.236,135792.5,3.03,compute,compute,23.3,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,32,True,3.2,0.236,135782.1,2.82,compute,compute,21.6,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,64,False,3.2,0.153,416954.8,2.27,compute,compute,17.2,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,1,400.0,0.0,64,True,3.2,0.153,416944.5,2.17,compute,compute,16.4,768
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,1,False,3.2,3.172,315.3,17.13,sense,sense,137.0,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,1,True,3.2,5.166,193.6,10.45,sense,sense,83.1,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,4,False,3.2,4.279,934.8,6.7,compute,sense,52.9,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,4,True,3.2,4.531,882.9,5.03,compute,compute,39.5,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,8,False,3.2,2.704,2958.4,4.87,compute,compute,38.2,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,8,True,3.2,2.714,2948.0,4.04,compute,compute,31.4,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,16,False,3.2,1.571,10181.9,3.81,compute,compute,29.6,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,16,True,3.2,1.573,10171.5,3.39,compute,compute,26.2,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,32,False,3.2,0.936,34189.0,3.03,compute,compute,23.3,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,32,True,3.2,0.936,34178.7,2.82,compute,compute,21.6,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,64,False,3.2,0.611,104664.5,2.27,compute,compute,17.2,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,4,400.0,0.0,64,True,3.2,0.612,104654.1,2.17,compute,compute,16.4,3072
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,1,False,3.2,3.172,315.3,17.13,sense,sense,137.0,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,1,True,3.2,5.166,193.6,10.45,sense,sense,83.1,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,4,False,3.2,6.516,613.9,6.7,compute,sense,52.9,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,4,True,3.2,8.128,492.1,5.03,compute,sense,39.5,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,8,False,3.2,5.088,1572.3,4.87,compute,sense,38.2,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,8,True,3.2,5.262,1520.4,4.04,compute,compute,31.4,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,16,False,3.2,3.088,5180.9,3.81,compute,compute,29.6,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,16,True,3.2,3.094,5170.6,3.39,compute,compute,26.2,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,32,False,3.2,1.855,17255.1,3.03,compute,compute,23.3,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,32,True,3.2,1.856,17244.8,2.82,compute,compute,21.6,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,64,False,3.2,1.216,52616.1,2.27,compute,compute,17.2,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,8,400.0,0.0,64,True,3.2,1.217,52605.7,2.17,compute,compute,16.4,6144
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,1,False,3.2,3.172,315.3,17.13,sense,sense,137.0,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,1,True,3.2,5.166,193.6,10.45,sense,sense,83.1,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,4,False,3.2,7.984,501.0,6.7,sense,sense,52.9,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,4,True,3.2,10.546,379.3,5.03,sense,sense,39.5,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,8,False,3.2,8.397,952.7,4.87,compute,sense,38.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,8,True,3.2,9.627,831.0,4.04,compute,sense,31.4,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,16,False,3.2,5.878,2722.0,3.81,compute,sense,29.6,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,16,True,3.2,5.992,2670.1,3.39,compute,compute,26.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,32,False,3.2,3.641,8788.1,3.03,compute,compute,23.3,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,32,True,3.2,3.646,8777.8,2.82,compute,compute,21.6,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,64,False,3.2,2.407,26591.9,2.27,compute,compute,17.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,16,400.0,0.0,64,True,3.2,2.408,26581.5,2.17,compute,compute,16.4,12288
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,1,False,3.2,3.172,315.3,17.13,sense,sense,137.0,24576
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,1,True,3.2,5.166,193.6,10.45,sense,sense,83.1,24576
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,4,False,3.2,7.984,501.0,6.7,sense,sense,52.9,24576
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,4,True,3.2,10.546,379.3,5.03,sense,sense,39.5,24576
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,8,False,3.2,10.885,734.9,4.87,sense,sense,38.2,24576
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,8,True,3.2,13.046,613.2,4.04,sense,sense,31.4,24576
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,16,False,3.2,10.217,1566.0,3.81,compute,sense,29.6,24576
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,16,True,3.2,11.078,1444.3,3.39,compute,sense,26.2,24576
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,32,False,3.2,6.962,4596.2,3.03,compute,sense,23.3,24576
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,32,True,3.2,7.042,4544.3,2.82,compute,compute,21.6,24576
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,64,False,3.2,4.701,13615.1,2.27,compute,channel,17.2,24576
slc-mode-tlc-6pl,25,16,6,42.7,16,8,768,5.47,32,400.0,0.0,64,True,3.2,4.716,13569.4,2.17,compute,compute,16.4,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,1,False,3.2,4.627,216.1,17.13,compute,sense,137.0,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,1,True,3.2,5.259,190.2,10.45,compute,compute,83.1,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,4,False,3.2,2.348,1703.2,6.7,compute,compute,52.9,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,4,True,3.2,2.356,1698.1,5.03,compute,compute,39.5,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,8,False,3.2,1.383,5784.3,4.87,compute,compute,38.2,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,8,True,3.2,1.384,5779.1,4.04,compute,compute,31.4,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,16,False,3.2,0.795,20138.3,3.81,compute,compute,29.6,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,16,True,3.2,0.795,20133.2,3.39,compute,compute,26.2,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,32,False,3.2,0.471,67985.3,3.03,compute,compute,23.3,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,32,True,3.2,0.471,67980.1,2.82,compute,compute,21.6,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,64,False,3.2,0.307,208655.5,2.27,compute,compute,17.2,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,1,400.0,0.0,64,True,3.2,0.307,208650.4,2.17,compute,compute,16.4,1536
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,1,False,3.2,6.233,160.4,17.13,sense,sense,137.0,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,1,True,3.2,10.044,99.6,10.45,sense,sense,83.1,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,4,False,3.2,8.359,478.5,6.7,compute,sense,52.9,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,4,True,3.2,8.838,452.6,5.03,compute,compute,39.5,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,8,False,3.2,5.328,1501.5,4.87,compute,compute,38.2,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,8,True,3.2,5.347,1496.3,4.04,compute,compute,31.4,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,16,False,3.2,3.116,5135.5,3.81,compute,compute,29.6,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,16,True,3.2,3.119,5130.3,3.39,compute,compute,26.2,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,32,False,3.2,1.862,17183.6,3.03,compute,compute,23.3,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,32,True,3.2,1.863,17178.4,2.82,compute,compute,21.6,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,64,False,3.2,1.219,52510.4,2.27,compute,compute,17.2,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,4,400.0,0.0,64,True,3.2,1.219,52505.2,2.17,compute,compute,16.4,6144
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,1,False,3.2,6.233,160.4,17.13,sense,sense,137.0,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,1,True,3.2,10.044,99.6,10.45,sense,sense,83.1,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,4,False,3.2,12.576,318.1,6.7,compute,sense,52.9,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,4,True,3.2,15.552,257.2,5.03,compute,sense,39.5,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,8,False,3.2,9.896,808.4,4.87,compute,sense,38.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,8,True,3.2,10.224,782.5,4.04,compute,compute,31.4,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,16,False,3.2,6.072,2635.0,3.81,compute,compute,29.6,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,16,True,3.2,6.084,2629.8,3.39,compute,compute,26.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,32,False,3.2,3.671,8716.6,3.03,compute,compute,23.3,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,32,True,3.2,3.673,8711.4,2.82,compute,compute,21.6,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,64,False,3.2,2.416,26486.2,2.27,compute,compute,17.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,8,400.0,0.0,64,True,3.2,2.417,26481.0,2.17,compute,compute,16.4,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,1,False,3.2,6.233,160.4,17.13,sense,sense,137.0,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,1,True,3.2,10.044,99.6,10.45,sense,sense,83.1,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,4,False,3.2,15.288,261.6,6.7,sense,sense,52.9,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,4,True,3.2,19.922,200.8,5.03,sense,sense,39.5,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,8,False,3.2,16.044,498.6,4.87,compute,sense,38.2,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,8,True,3.2,18.274,437.8,4.04,compute,sense,31.4,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,16,False,3.2,11.383,1405.5,3.81,compute,sense,29.6,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,16,True,3.2,11.598,1379.6,3.39,compute,compute,26.2,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,32,False,3.2,7.138,4483.1,3.03,compute,compute,23.3,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,32,True,3.2,7.146,4478.0,2.82,compute,compute,21.6,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,64,False,3.2,4.75,13474.1,2.27,compute,compute,17.2,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,16,400.0,0.0,64,True,3.2,4.752,13468.9,2.17,compute,compute,16.4,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,1,False,3.2,6.233,160.4,17.13,sense,sense,137.0,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,1,True,3.2,10.044,99.6,10.45,sense,sense,83.1,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,4,False,3.2,15.288,261.6,6.7,sense,sense,52.9,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,4,True,3.2,19.922,200.8,5.03,sense,sense,39.5,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,8,False,3.2,20.527,389.7,4.87,sense,sense,38.2,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,8,True,3.2,24.325,328.9,4.04,sense,sense,31.4,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,16,False,3.2,19.335,827.5,3.81,compute,sense,29.6,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,16,True,3.2,20.87,766.7,3.39,compute,sense,26.2,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,32,False,3.2,13.405,2387.2,3.03,compute,sense,23.3,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,32,True,3.2,13.552,2361.2,2.82,compute,compute,21.6,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,64,False,3.2,9.162,6985.7,2.27,compute,channel,17.2,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,8,1536,10.93,32,400.0,0.0,64,True,3.2,9.192,6962.8,2.17,compute,compute,16.4,49152
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,1,False,3.2,8.516,117.4,17.13,compute,sense,137.0,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,1,True,3.2,9.818,101.9,10.45,compute,compute,83.1,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,4,False,3.2,4.582,872.9,6.7,compute,compute,52.9,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,4,True,3.2,4.61,867.7,5.03,compute,compute,39.5,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,8,False,3.2,2.731,2929.1,4.87,compute,compute,38.2,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,8,True,3.2,2.736,2923.9,4.04,compute,compute,31.4,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,16,False,3.2,1.578,10136.4,3.81,compute,compute,29.6,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,16,True,3.2,1.579,10131.3,3.39,compute,compute,26.2,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,32,False,3.2,0.938,34117.5,3.03,compute,compute,23.3,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,32,True,3.2,0.938,34112.3,2.82,compute,compute,21.6,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,64,False,3.2,0.612,104558.7,2.27,compute,compute,17.2,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,1,400.0,0.0,64,True,3.2,0.612,104553.6,2.17,compute,compute,16.4,3072
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,1,False,3.2,11.164,89.6,17.13,sense,sense,137.0,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,1,True,3.2,17.682,56.6,10.45,sense,sense,83.1,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,4,False,3.2,15.351,260.6,6.7,compute,sense,52.9,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,4,True,3.2,16.326,245.0,5.03,compute,compute,39.5,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,8,False,3.2,10.157,787.6,4.87,compute,compute,38.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,8,True,3.2,10.224,782.5,4.04,compute,compute,31.4,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,16,False,3.2,6.072,2635.0,3.81,compute,compute,29.6,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,16,True,3.2,6.084,2629.8,3.39,compute,compute,26.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,32,False,3.2,3.671,8716.6,3.03,compute,compute,23.3,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,32,True,3.2,3.673,8711.4,2.82,compute,compute,21.6,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,64,False,3.2,2.416,26486.2,2.27,compute,compute,17.2,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,4,400.0,0.0,64,True,3.2,2.417,26481.0,2.17,compute,compute,16.4,12288
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,8,400.0,0.0,1,False,3.2,11.164,89.6,17.13,sense,sense,137.0,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,8,400.0,0.0,1,True,3.2,17.682,56.6,10.45,sense,sense,83.1,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,8,400.0,0.0,4,False,3.2,22.182,180.3,6.7,compute,sense,52.9,24576
slc-mode-tlc-6pl,25,16,6,42.7,32,16,3072,21.86,8,400.0,0.0,4,True,3.2,27.154,147.3,5.03,compute,sense,39.5,24576
