name,family,case,qualifying,evidence,mod_class,unverified,batch,dataflow,reducer,cr_read,slc_mode,channels,dies_per_channel,planes_per_die,n_planes,tR_us,eff_tR_us,agg_tok_s,per_user_tok_s,tpot_ms,usd_per_Mtok,J_per_token,capex_usd,wall_W,sensed_GB_per_token,senses_per_token_M,macs_per_sense,raw_cap_TB,usable_cap_TB,hits_500_agg,hits_25_user,hits_0p10_dollar
manySmall-4TB|shiftadd+expert_stationary|L8|B8|fp8,shiftadd+expert_stationary,adv,False,L2,F2,,8,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,54.7,6.8,146.1,1.771,4.93,2908,290,31.43,7.67,13576,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B16|native,shiftadd+expert_stationary,opt,True,L2,F2,,16,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,56.5,3.5,282.9,0.385,1.65,1454,113,29.59,7.22,14423,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B16|native,shiftadd+expert_stationary,central,True,L2,F2,,16,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,56.5,3.5,282.9,0.768,2.87,1986,182,29.59,7.22,14423,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B16|native,shiftadd+expert_stationary,adv,True,L2,F2,,16,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,56.5,3.5,282.9,1.706,4.65,2908,283,29.59,7.22,14423,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B16|fp8,shiftadd+expert_stationary,opt,False,L2,F2,,16,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,56.5,3.5,282.9,0.379,1.47,1454,103,26.22,6.4,16273,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B16|fp8,shiftadd+expert_stationary,central,False,L2,F2,,16,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,56.5,3.5,282.9,0.753,2.55,1986,164,26.22,6.4,16273,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B16|fp8,shiftadd+expert_stationary,adv,False,L2,F2,,16,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,56.5,3.5,282.9,1.67,4.13,2908,254,26.22,6.4,16273,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B32|native,shiftadd+expert_stationary,opt,True,L2,F2,,32,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,60.0,1.9,533.4,0.355,1.31,1454,99,23.28,5.68,18331,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B32|native,shiftadd+expert_stationary,central,True,L2,F2,,32,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,60.0,1.9,533.4,0.704,2.27,1986,156,23.28,5.68,18331,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B32|native,shiftadd+expert_stationary,adv,True,L2,F2,,32,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,60.0,1.9,533.4,1.56,3.68,2908,241,23.28,5.68,18331,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B32|fp8,shiftadd+expert_stationary,opt,False,L2,F2,,32,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,60.0,1.9,533.4,0.352,1.22,1454,93,21.6,5.27,19759,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B32|fp8,shiftadd+expert_stationary,central,False,L2,F2,,32,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,60.0,1.9,533.4,0.697,2.12,1986,147,21.6,5.27,19759,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B32|fp8,shiftadd+expert_stationary,adv,False,L2,F2,,32,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,60.0,1.9,533.4,1.542,3.43,2908,226,21.6,5.27,19759,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B64|native,shiftadd+expert_stationary,opt,True,L2,F2,,64,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,66.1,1.0,967.5,0.315,0.98,1454,85,17.2,4.2,24805,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B64|native,shiftadd+expert_stationary,central,True,L2,F2,,64,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,66.1,1.0,967.5,0.622,1.7,1986,133,17.2,4.2,24805,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B64|native,shiftadd+expert_stationary,adv,True,L2,F2,,64,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,66.1,1.0,967.5,1.374,2.76,2908,202,17.2,4.2,24805,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B64|fp8,shiftadd+expert_stationary,opt,False,L2,F2,,64,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,66.1,1.0,967.5,0.314,0.94,1454,82,16.36,3.99,26080,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B64|fp8,shiftadd+expert_stationary,central,False,L2,F2,,64,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,66.1,1.0,967.5,0.618,1.62,1986,127,16.36,3.99,26080,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B64|fp8,shiftadd+expert_stationary,adv,False,L2,F2,,64,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,66.1,1.0,967.5,1.365,2.63,2908,194,16.36,3.99,26080,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B128|native,shiftadd+expert_stationary,opt,True,L2,F2,,128,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.6,1701.7,0.27,0.65,1454,69,11.04,2.7,38644,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B128|native,shiftadd+expert_stationary,central,True,L2,F2,,128,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.6,1701.7,0.529,1.12,1986,104,11.04,2.7,38644,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B128|native,shiftadd+expert_stationary,adv,True,L2,F2,,128,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.6,1701.7,1.166,1.82,2908,157,11.04,2.7,38644,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B128|fp8,shiftadd+expert_stationary,opt,False,L2,F2,,128,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.6,1701.7,0.269,0.63,1454,67,10.62,2.59,40174,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B128|fp8,shiftadd+expert_stationary,central,False,L2,F2,,128,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.6,1701.7,0.528,1.08,1986,101,10.62,2.59,40174,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B128|fp8,shiftadd+expert_stationary,adv,False,L2,F2,,128,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.6,1701.7,1.162,1.76,2908,152,10.62,2.59,40174,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B256|native,shiftadd+expert_stationary,opt,True,L2,F2,,256,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.3,3403.3,0.261,0.38,1454,49,6.03,1.47,70790,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B256|native,shiftadd+expert_stationary,central,True,L2,F2,,256,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.3,3403.3,0.508,0.65,1986,69,6.03,1.47,70790,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B256|native,shiftadd+expert_stationary,adv,True,L2,F2,,256,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.3,3403.3,1.113,1.06,2908,99,6.03,1.47,70790,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B256|fp8,shiftadd+expert_stationary,opt,False,L2,F2,,256,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.3,3403.3,0.261,0.37,1454,48,5.82,1.42,73348,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B256|fp8,shiftadd+expert_stationary,central,False,L2,F2,,256,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.3,3403.3,0.507,0.63,1986,68,5.82,1.42,73348,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L8|B256|fp8,shiftadd+expert_stationary,adv,False,L2,F2,,256,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,75.2,0.3,3403.3,1.111,1.02,2908,97,5.82,1.42,73348,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B1|native,shiftadd+token,opt,True,L2,F2,,1,token,shiftadd,False,True,128,8,4,4096,6,6.0,18.4,18.4,54.3,1.261,7.45,1454,157,136.96,33.44,3116,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B1|native,shiftadd+token,central,True,L2,F2,,1,token,shiftadd,False,True,128,8,4,4096,6,6.0,18.4,18.4,54.3,2.551,12.96,1986,259,136.96,33.44,3116,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B1|native,shiftadd+token,adv,True,L2,F2,,1,token,shiftadd,False,True,128,8,4,4096,6,6.0,18.4,18.4,54.3,5.709,21.01,2908,407,136.96,33.44,3116,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B1|fp8,shiftadd+token,opt,False,L2,F2,,1,token,shiftadd,False,True,128,8,4,4096,6,6.0,28.5,28.5,35.1,0.805,4.54,1454,150,83.13,20.3,5133,4.1,2.05,False,True,False
manySmall-4TB|shiftadd+token|L16|B1|fp8,shiftadd+token,central,False,L2,F2,,1,token,shiftadd,False,True,128,8,4,4096,6,6.0,28.5,28.5,35.1,1.626,7.9,1986,245,83.13,20.3,5133,4.1,2.05,False,True,False
manySmall-4TB|shiftadd+token|L16|B1|fp8,shiftadd+token,adv,False,L2,F2,,1,token,shiftadd,False,True,128,8,4,4096,6,6.0,28.5,28.5,35.1,3.633,12.81,2908,385,83.13,20.3,5133,4.1,2.05,False,True,False
manySmall-4TB|shiftadd+token|L16|B2|native,shiftadd+token,opt,True,L2,F2,,2,token,shiftadd,False,True,128,8,4,4096,6,6.0,29.1,14.5,68.7,0.789,4.44,1454,149,81.16,19.82,5258,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B2|native,shiftadd+token,central,True,L2,F2,,2,token,shiftadd,False,True,128,8,4,4096,6,6.0,29.1,14.5,68.7,1.592,7.71,1986,244,81.16,19.82,5258,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B2|native,shiftadd+token,adv,True,L2,F2,,2,token,shiftadd,False,True,128,8,4,4096,6,6.0,29.1,14.5,68.7,3.557,12.51,2908,384,81.16,19.82,5258,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B2|fp8,shiftadd+token,opt,False,L2,F2,,2,token,shiftadd,False,True,128,8,4,4096,6,6.0,40.4,20.2,49.5,0.561,2.98,1454,141,54.25,13.24,7866,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B2|fp8,shiftadd+token,central,False,L2,F2,,2,token,shiftadd,False,True,128,8,4,4096,6,6.0,40.4,20.2,49.5,1.129,5.18,1986,229,54.25,13.24,7866,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B2|fp8,shiftadd+token,adv,False,L2,F2,,2,token,shiftadd,False,True,128,8,4,4096,6,6.0,40.4,20.2,49.5,2.52,8.4,2908,360,54.25,13.24,7866,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B4|native,shiftadd+token,opt,True,L2,F2,,4,token,shiftadd,False,True,128,8,4,4096,6,6.0,41.2,10.3,97.1,0.55,2.91,1454,140,52.93,12.92,8063,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B4|native,shiftadd+token,central,True,L2,F2,,4,token,shiftadd,False,True,128,8,4,4096,6,6.0,41.2,10.3,97.1,1.106,5.06,1986,228,52.93,12.92,8063,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B4|native,shiftadd+token,adv,True,L2,F2,,4,token,shiftadd,False,True,128,8,4,4096,6,6.0,41.2,10.3,97.1,2.468,8.2,2908,358,52.93,12.92,8063,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B4|fp8,shiftadd+token,opt,False,L2,F2,,4,token,shiftadd,False,True,128,8,4,4096,6,6.0,51.4,12.8,77.8,0.436,2.19,1454,132,39.47,9.64,10811,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B4|fp8,shiftadd+token,central,False,L2,F2,,4,token,shiftadd,False,True,128,8,4,4096,6,6.0,51.4,12.8,77.8,0.875,3.8,1986,215,39.47,9.64,10811,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B4|fp8,shiftadd+token,adv,False,L2,F2,,4,token,shiftadd,False,True,128,8,4,4096,6,6.0,51.4,12.8,77.8,1.95,6.15,2908,336,39.47,9.64,10811,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B8|native,shiftadd+token,opt,True,L2,F2,,8,token,shiftadd,False,True,128,8,4,4096,6,6.0,52.7,6.6,151.9,0.425,2.11,1454,131,38.16,9.32,11182,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B8|native,shiftadd+token,central,True,L2,F2,,8,token,shiftadd,False,True,128,8,4,4096,6,6.0,52.7,6.6,151.9,0.852,3.67,1986,213,38.16,9.32,11182,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B8|native,shiftadd+token,adv,True,L2,F2,,8,token,shiftadd,False,True,128,8,4,4096,6,6.0,52.7,6.6,151.9,1.899,5.95,2908,333,38.16,9.32,11182,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B8|fp8,shiftadd+token,opt,False,L2,F2,,8,token,shiftadd,False,True,128,8,4,4096,6,6.0,60.3,7.5,132.7,0.368,1.75,1454,126,31.43,7.67,13576,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B8|fp8,shiftadd+token,central,False,L2,F2,,8,token,shiftadd,False,True,128,8,4,4096,6,6.0,60.3,7.5,132.7,0.736,3.04,1986,203,31.43,7.67,13576,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B8|fp8,shiftadd+token,adv,False,L2,F2,,8,token,shiftadd,False,True,128,8,4,4096,6,6.0,60.3,7.5,132.7,1.64,4.93,2908,317,31.43,7.67,13576,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B16|native,shiftadd+token,opt,True,L2,F2,,16,token,shiftadd,False,True,128,8,4,4096,6,6.0,62.8,3.9,254.8,0.352,1.65,1454,124,29.59,7.22,14423,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B16|native,shiftadd+token,central,True,L2,F2,,16,token,shiftadd,False,True,128,8,4,4096,6,6.0,62.8,3.9,254.8,0.705,2.87,1986,200,29.59,7.22,14423,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B16|native,shiftadd+token,adv,True,L2,F2,,16,token,shiftadd,False,True,128,8,4,4096,6,6.0,62.8,3.9,254.8,1.568,4.65,2908,312,29.59,7.22,14423,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B16|fp8,shiftadd+token,opt,False,L2,F2,,16,token,shiftadd,False,True,128,8,4,4096,6,6.0,64.3,4.0,249.0,0.34,1.47,1454,114,26.22,6.4,16273,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B16|fp8,shiftadd+token,central,False,L2,F2,,16,token,shiftadd,False,True,128,8,4,4096,6,6.0,64.3,4.0,249.0,0.677,2.55,1986,184,26.22,6.4,16273,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B16|fp8,shiftadd+token,adv,False,L2,F2,,16,token,shiftadd,False,True,128,8,4,4096,6,6.0,64.3,4.0,249.0,1.504,4.13,2908,286,26.22,6.4,16273,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B32|native,shiftadd+token,opt,True,L2,F2,,32,token,shiftadd,False,True,128,8,4,4096,6,6.0,68.7,2.1,465.6,0.315,1.31,1454,110,23.28,5.68,18331,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B32|native,shiftadd+token,central,True,L2,F2,,32,token,shiftadd,False,True,128,8,4,4096,6,6.0,68.7,2.1,465.6,0.628,2.27,1986,176,23.28,5.68,18331,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B32|native,shiftadd+token,adv,True,L2,F2,,32,token,shiftadd,False,True,128,8,4,4096,6,6.0,68.7,2.1,465.6,1.394,3.68,2908,273,23.28,5.68,18331,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B32|fp8,shiftadd+token,opt,False,L2,F2,,32,token,shiftadd,False,True,128,8,4,4096,6,6.0,68.7,2.1,465.6,0.312,1.22,1454,104,21.6,5.27,19759,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B32|fp8,shiftadd+token,central,False,L2,F2,,32,token,shiftadd,False,True,128,8,4,4096,6,6.0,68.7,2.1,465.6,0.62,2.12,1986,165,21.6,5.27,19759,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B32|fp8,shiftadd+token,adv,False,L2,F2,,32,token,shiftadd,False,True,128,8,4,4096,6,6.0,68.7,2.1,465.6,1.376,3.43,2908,256,21.6,5.27,19759,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B64|native,shiftadd+token,opt,True,L2,F2,,64,token,shiftadd,False,True,128,8,4,4096,6,6.0,76.9,1.2,831.8,0.276,0.98,1454,96,17.2,4.2,24805,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B64|native,shiftadd+token,central,True,L2,F2,,64,token,shiftadd,False,True,128,8,4,4096,6,6.0,76.9,1.2,831.8,0.546,1.7,1986,151,17.2,4.2,24805,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B64|native,shiftadd+token,adv,True,L2,F2,,64,token,shiftadd,False,True,128,8,4,4096,6,6.0,76.9,1.2,831.8,1.208,2.76,2908,232,17.2,4.2,24805,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B64|fp8,shiftadd+token,opt,False,L2,F2,,64,token,shiftadd,False,True,128,8,4,4096,6,6.0,76.9,1.2,831.8,0.274,0.94,1454,92,16.36,3.99,26080,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B64|fp8,shiftadd+token,central,False,L2,F2,,64,token,shiftadd,False,True,128,8,4,4096,6,6.0,76.9,1.2,831.8,0.542,1.62,1986,145,16.36,3.99,26080,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B64|fp8,shiftadd+token,adv,False,L2,F2,,64,token,shiftadd,False,True,128,8,4,4096,6,6.0,76.9,1.2,831.8,1.199,2.63,2908,222,16.36,3.99,26080,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B128|native,shiftadd+token,opt,True,L2,F2,,128,token,shiftadd,False,True,128,8,4,4096,6,6.0,90.1,0.7,1421.3,0.229,0.65,1454,79,11.04,2.7,38644,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B128|native,shiftadd+token,central,True,L2,F2,,128,token,shiftadd,False,True,128,8,4,4096,6,6.0,90.1,0.7,1421.3,0.451,1.12,1986,121,11.04,2.7,38644,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B128|native,shiftadd+token,adv,True,L2,F2,,128,token,shiftadd,False,True,128,8,4,4096,6,6.0,90.1,0.7,1421.3,0.995,1.82,2908,184,11.04,2.7,38644,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B128|fp8,shiftadd+token,opt,False,L2,F2,,128,token,shiftadd,False,True,128,8,4,4096,6,6.0,90.1,0.7,1421.3,0.228,0.63,1454,76,10.62,2.59,40174,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B128|fp8,shiftadd+token,central,False,L2,F2,,128,token,shiftadd,False,True,128,8,4,4096,6,6.0,90.1,0.7,1421.3,0.449,1.08,1986,118,10.62,2.59,40174,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B128|fp8,shiftadd+token,adv,False,L2,F2,,128,token,shiftadd,False,True,128,8,4,4096,6,6.0,90.1,0.7,1421.3,0.991,1.76,2908,178,10.62,2.59,40174,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B256|native,shiftadd+token,opt,True,L2,F2,,256,token,shiftadd,False,True,128,8,4,4096,6,6.0,105.6,0.4,2423.3,0.19,0.38,1454,60,6.03,1.47,70790,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B256|native,shiftadd+token,central,True,L2,F2,,256,token,shiftadd,False,True,128,8,4,4096,6,6.0,105.6,0.4,2423.3,0.37,0.65,1986,89,6.03,1.47,70790,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B256|native,shiftadd+token,adv,True,L2,F2,,256,token,shiftadd,False,True,128,8,4,4096,6,6.0,105.6,0.4,2423.3,0.814,1.06,2908,132,6.03,1.47,70790,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B256|fp8,shiftadd+token,opt,False,L2,F2,,256,token,shiftadd,False,True,128,8,4,4096,6,6.0,105.6,0.4,2423.3,0.189,0.37,1454,59,5.82,1.42,73348,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B256|fp8,shiftadd+token,central,False,L2,F2,,256,token,shiftadd,False,True,128,8,4,4096,6,6.0,105.6,0.4,2423.3,0.369,0.63,1986,87,5.82,1.42,73348,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+token|L16|B256|fp8,shiftadd+token,adv,False,L2,F2,,256,token,shiftadd,False,True,128,8,4,4096,6,6.0,105.6,0.4,2423.3,0.812,1.02,2908,128,5.82,1.42,73348,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B1|native,shiftadd+expert_stationary,opt,True,L2,F2,,1,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,18.4,18.4,54.3,1.261,7.45,1454,157,136.96,33.44,3116,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B1|native,shiftadd+expert_stationary,central,True,L2,F2,,1,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,18.4,18.4,54.3,2.551,12.96,1986,259,136.96,33.44,3116,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B1|native,shiftadd+expert_stationary,adv,True,L2,F2,,1,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,18.4,18.4,54.3,5.709,21.01,2908,407,136.96,33.44,3116,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B1|fp8,shiftadd+expert_stationary,opt,False,L2,F2,,1,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,28.5,28.5,35.1,0.805,4.54,1454,150,83.13,20.3,5133,4.1,2.05,False,True,False
manySmall-4TB|shiftadd+expert_stationary|L16|B1|fp8,shiftadd+expert_stationary,central,False,L2,F2,,1,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,28.5,28.5,35.1,1.626,7.9,1986,245,83.13,20.3,5133,4.1,2.05,False,True,False
manySmall-4TB|shiftadd+expert_stationary|L16|B1|fp8,shiftadd+expert_stationary,adv,False,L2,F2,,1,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,28.5,28.5,35.1,3.633,12.81,2908,385,83.13,20.3,5133,4.1,2.05,False,True,False
manySmall-4TB|shiftadd+expert_stationary|L16|B2|native,shiftadd+expert_stationary,opt,True,L2,F2,,2,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,29.1,14.5,68.7,0.789,4.44,1454,149,81.16,19.82,5258,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B2|native,shiftadd+expert_stationary,central,True,L2,F2,,2,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,29.1,14.5,68.7,1.592,7.71,1986,244,81.16,19.82,5258,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B2|native,shiftadd+expert_stationary,adv,True,L2,F2,,2,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,29.1,14.5,68.7,3.557,12.51,2908,384,81.16,19.82,5258,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B2|fp8,shiftadd+expert_stationary,opt,False,L2,F2,,2,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,40.4,20.2,49.5,0.561,2.98,1454,141,54.25,13.24,7866,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B2|fp8,shiftadd+expert_stationary,central,False,L2,F2,,2,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,40.4,20.2,49.5,1.129,5.18,1986,229,54.25,13.24,7866,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B2|fp8,shiftadd+expert_stationary,adv,False,L2,F2,,2,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,40.4,20.2,49.5,2.52,8.4,2908,360,54.25,13.24,7866,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B4|native,shiftadd+expert_stationary,opt,True,L2,F2,,4,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,41.2,10.3,97.1,0.55,2.91,1454,140,52.93,12.92,8063,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B4|native,shiftadd+expert_stationary,central,True,L2,F2,,4,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,41.2,10.3,97.1,1.106,5.06,1986,228,52.93,12.92,8063,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B4|native,shiftadd+expert_stationary,adv,True,L2,F2,,4,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,41.2,10.3,97.1,2.468,8.2,2908,358,52.93,12.92,8063,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B4|fp8,shiftadd+expert_stationary,opt,False,L2,F2,,4,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,51.4,12.8,77.8,0.436,2.19,1454,132,39.47,9.64,10811,4.1,2.05,False,False,False
manySmall-4TB|shiftadd+expert_stationary|L16|B4|fp8,shiftadd+expert_stationary,central,False,L2,F2,,4,expert_stationary,shiftadd,False,True,128,8,4,4096,6,6.0,51.4,12.8,77.8,0.875,3.8,1986,215,39.47,9.64,10811,4.1,2.05,False,False,False
